Eurygnathohippus woldegabrieli,{metacarpal bone of digit 3 depth},4
Eurygnathohippus woldegabrieli,{metacarpal bone of digit 3 proximal articular breadth},6
Eurygnathohippus woldegabrieli,{talus trochlea breadth},3
Euryoryzomys legatus,{body length},33
Euryoryzomys legatus,{body mass},32
Euryoryzomys legatus,{ear length to notch},33
Euryoryzomys legatus,{tail length},33
Euryoryzomys macconnelli,{body length},3
Euryoryzomys macconnelli,{body mass},3
Euryoryzomys macconnelli,{ear length to notch},3
Euryoryzomys macconnelli,{tail length},3
Euryoryzomys nitidus,{body length},41
Euryoryzomys nitidus,{body mass},29
Euryoryzomys nitidus,{ear length to notch},40
Euryoryzomys nitidus,{tail length},39
Euryoryzomys russatus,{body length},5
Euryoryzomys russatus,{body mass},4
Euryoryzomys russatus,{ear length to notch},5
Euryoryzomys russatus,{tail length},5
Eutamias amoenus,{body length},37
Eutamias amoenus,{ear length to notch},7
Eutamias amoenus,{tail length},36
Eutamias cinereicollis,{body length},4
Eutamias cinereicollis,{ear length to notch},4
Eutamias cinereicollis,{tail length},4
Eutamias dorsalis,{body length},5
Eutamias dorsalis,{ear length to notch},3
Eutamias dorsalis,{tail length},5
Eutamias merriami,{body length},11
Eutamias merriami,{ear length to notch},4
Eutamias merriami,{tail length},11
Eutamias minimus,{body length},24
Eutamias minimus,{body mass},1
Eutamias minimus,{ear length to notch},24
Eutamias minimus,{tail length},27
Eutamias quadrimaculatus,{body length},19
Eutamias quadrimaculatus,{ear length to notch},19
Eutamias quadrimaculatus,{tail length},19
Eutamias quadrivitatus,{body length},2
Eutamias quadrivitatus,{body mass},1
Eutamias quadrivitatus,{ear length to notch},2
Eutamias quadrivitatus,{tail length},2
Eutamias quadrivittatus,{body length},4
Eutamias quadrivittatus,{ear length to notch},3
Eutamias quadrivittatus,{tail length},6
Eutamias sonomae,{body length},20
Eutamias sonomae,{ear length to notch},4
Eutamias sonomae,{tail length},19
Eutamias sp.,{body length},26
Eutamias sp.,{body mass},1
Eutamias sp.,{ear length to notch},26
Eutamias sp.,{tail length},26
Eutamias speciosus,{body length},32
Eutamias speciosus,{ear length to notch},21
Eutamias speciosus,{tail length},32
Eutamias townsendii,{body length},35
Eutamias townsendii,{ear length to notch},12
Eutamias townsendii,{tail length},35
Euxerus erythropus,{body length},1
Euxerus erythropus,{ear length to notch},1
Euxerus erythropus,{tail length},1
Evotomys,{body length},22
Evotomys,{ear length to notch},21
Evotomys,{tail length},22
Evotomys alascensis,{body length},1
Evotomys alascensis,{tail length},1
Evotomys gapperi,{body length},3
Evotomys gapperi,{ear length to notch},3
Evotomys gapperi,{tail length},3
Falsistrellus tasmaniensis,{body length},1
Falsistrellus tasmaniensis,{body mass},1
Falsistrellus tasmaniensis,{ear length to notch},1
Falsistrellus tasmaniensis,{tail length},1
Felidae sp.,{body mass},1
Felis catus,{body length},5
Felis catus,{body mass},4
Felis catus,{ear length to notch},8
Felis catus,{tail length},6
Felis chaus,{body length},1
Felis chaus,{body mass},1
Felis chaus,{ear length to notch},1
Felis chaus,{tail length},1
Felis concolor,{body length},14
Felis concolor,{body mass},15
Felis concolor,{ear length to notch},11
Felis concolor,{tail length},14
Felis domesticus,{body length},1
Felis domesticus,{body mass},2
Felis domesticus,{ear length to notch},1
Felis domesticus,{tail length},1
Felis geoffroyi,{body mass},3
Felis geoffroyi,{ear length to notch},8
Felis leo,{body length},2
Felis leo,{body mass},2
Felis leo,{ear length to notch},1
Felis leo,{tail length},1
Felis manul,{body length},1
Felis manul,{body mass},1
Felis manul,{ear length to notch},1
Felis manul,{tail length},1
Felis margarita,{body length},3
Felis margarita,{body mass},2
Felis margarita,{ear length to notch},4
Felis margarita,{tail length},4
Felis nigripes,{body length},2
Felis nigripes,{ear length to notch},2
Felis nigripes,{tail length},2
Felis pardalis,{body length},4
Felis pardalis,{ear length to notch},3
Felis pardalis,{tail length},4
Felis pardus,{body length},1
Felis pardus,{ear length to notch},1
Felis rufus,{body length},1
Felis rufus,{body mass},3
Felis rufus,{tail length},1
Felis silvestris,{body length},14
Felis silvestris,{body mass},10
Felis silvestris,{ear length to notch},15
Felis silvestris,{tail length},14
Felis sp.,{body length},3
Felis sp.,{ear length to notch},3
Felis sp.,{tail length},3
Feresa attenuata,{body length},1
Fiber zibethicus,{body length},1
Fiber zibethicus,{ear length to notch},1
Fiber zibethicus,{tail length},1
Funambulus pennantii,{body length},5
Funambulus pennantii,{ear length to notch},6
Funambulus pennantii,{tail length},5
Funisciurus anerythrus,{body length},1
Funisciurus anerythrus,{ear length to notch},1
Funisciurus anerythrus,{tail length},1
Funisciurus pyrrhopus,{body length},1
Funisciurus pyrrhopus,{ear length to notch},1
Funisciurus pyrrhopus,{tail length},1
Furipterus horrens,{body length},1
Furipterus horrens,{body mass},1
Furipterus horrens,{ear length to notch},1
Furipterus horrens,{tail length},1
Galago,{body length},1
Galago,{ear length to notch},1
Galago alleni,{body length},3
Galago alleni,{body mass},2
Galago alleni,{ear length to notch},4
Galago alleni,{tail length},3
Galago demidoff,{body length},1
Galago demidoff,{body mass},9
Galago demidoff,{ear length to notch},1
Galago demidoff,{tail length},1
Galago senegalensis,{body length},14
Galago senegalensis,{body mass},8
Galago senegalensis,{ear length to notch},15
Galago senegalensis,{tail length},14
Galago sp.,{body length},2
Galago sp.,{ear length to notch},1
Galago sp.,{tail length},2
Galagoides demidoff,{body length},1
Galagoides demidoff,{body mass},1
Galagoides demidoff,{ear length to notch},1
Galagoides demidoff,{tail length},1
Galea,{ear length to notch},1
Galea comes,{body length},9
Galea comes,{body mass},8
Galea comes,{ear length to notch},9
Galea comes,{tail length},8
Galea leucoblephara,{body length},14
Galea leucoblephara,{body mass},13
Galea leucoblephara,{ear length to notch},13
Galea leucoblephara,{tail length},14
Galea musteloides,{body length},6
Galea musteloides,{body mass},10
Galea musteloides,{ear length to notch},11
Galea musteloides,{lower tooth row length},5
Galea musteloides,{tail length},3
Galea musteloides,{upper secondary molar tooth 1 occlusal surface width},5
Galea spixii,{body length},2
Galea spixii,{body mass},2
Galea spixii,{ear length to notch},2
Galea spixii,{tail length},2
Galemys pyrenaicus,{body length},1
Galemys pyrenaicus,{tail length},1
Galeopterus variegatus,{body length},1
Galeopterus variegatus,{body mass},1
Galeopterus variegatus,{tail length},1
Galerella pulverulenta,{body length},2
Galerella pulverulenta,{body mass},1
Galerella pulverulenta,{ear length to notch},3
Galerella pulverulenta,{tail length},2
Galerella sanguinea,{body length},14
Galerella sanguinea,{body mass},17
Galerella sanguinea,{ear length to notch},14
Galerella sanguinea,{tail length},14
Galictis cuja,{body length},2
Galictis cuja,{body mass},1
Galictis cuja,{ear length to notch},2
Galictis cuja,{tail length},1
Galictis vittata,{body length},1
Galictis vittata,{ear length to notch},1
Galictis vittata,{tail length},1
Gazella dorcas,{body length},1
Gazella dorcas,{body mass},1
Gazella dorcas,{ear length to notch},1
Gazella dorcas,{tail length},1
Gazella granti,{body length},2
Gazella granti,{ear length to notch},2
Gazella granti,{tail length},4
Gazella sp.,{body length},2
Gazella sp.,{ear length to notch},2
Gazella sp.,{tail length},2
Gazella spekei,{body length},2
Gazella spekei,{ear length to notch},2
Gazella spekei,{tail length},2
Gazella subgutturosa,{body length},2
Gazella subgutturosa,{ear length to notch},2
Gazella subgutturosa,{tail length},2
Gazella thomsonii,{body length},2
Gazella thomsonii,{tail length},2
Genetta,{body length},3
Genetta,{body mass},2
Genetta,{ear length to notch},3
Genetta,{tail length},3
Genetta genetta,{body length},4
Genetta genetta,{body mass},2
Genetta genetta,{ear length to notch},4
Genetta genetta,{tail length},4
Genetta maculata,{body length},1
Genetta maculata,{body mass},2
Genetta maculata,{ear length to notch},1
Genetta maculata,{tail length},1
Genetta tigrina,{body length},4
Genetta tigrina,{body mass},6
Genetta tigrina,{ear length to notch},5
Genetta tigrina,{tail length},5
Geocapromys ingrahami,{body length},3
Geocapromys ingrahami,{body mass},2
Geocapromys ingrahami,{ear length to notch},3
Geocapromys ingrahami,{tail length},3
Geomyidae,{body length},1
Geomyidae,{body mass},1
Geomyidae,{tail length},1
Geomys,{body length},150
Geomys,{body mass},5
Geomys,{ear length to notch},144
Geomys,{tail length},150
Geomys arenarius,{body length},169
Geomys arenarius,{body mass},71
Geomys arenarius,{ear length to notch},127
Geomys arenarius,{lower tooth row length},5
Geomys arenarius,{tail length},169
Geomys arenarius,{upper secondary molar tooth 1 occlusal surface width},5
Geomys attwateri,{body length},146
Geomys attwateri,{body mass},19
Geomys attwateri,{ear length to notch},100
Geomys attwateri,{tail length},146
Geomys breviceps,{body length},235
Geomys breviceps,{body mass},48
Geomys breviceps,{ear length to notch},152
Geomys breviceps,{tail length},234
Geomys burgarius,{body length},1
Geomys burgarius,{tail length},1
Geomys bursarius,{body length},2531
Geomys bursarius,{body mass},1079
Geomys bursarius,{ear length to notch},2141
Geomys bursarius,{tail length},2535
Geomys colonus,{body length},9
Geomys colonus,{tail length},9
Geomys cumberlandius,{body length},25
Geomys cumberlandius,{tail length},25
Geomys jugossicularis,{body length},3
Geomys jugossicularis,{tail length},3
Geomys knoxjonesi,{body length},88
Geomys knoxjonesi,{body mass},49
Geomys knoxjonesi,{ear length to notch},87
Geomys knoxjonesi,{tail length},88
Geomys lutescens,{body length},26
Geomys lutescens,{body mass},17
Geomys lutescens,{ear length to notch},17
Geomys lutescens,{tail length},26
Geomys personatus,{body length},734
Geomys personatus,{body mass},103
Geomys personatus,{ear length to notch},291
Geomys personatus,{tail length},736
Geomys pinetis,{body length},72
Geomys pinetis,{body mass},32
Geomys pinetis,{ear length to notch},15
Geomys pinetis,{tail length},72
Geomys sp.,{body length},4
Geomys sp.,{body mass},3
Geomys sp.,{tail length},4
Geomys texensis,{body length},22
Geomys texensis,{body mass},11
Geomys texensis,{ear length to notch},21
Geomys texensis,{tail length},22
Geomys tropicalis,{body length},69
Geomys tropicalis,{body mass},6
Geomys tropicalis,{ear length to notch},38
Geomys tropicalis,{tail length},69
Geomys tuza,{body length},219
Geomys tuza,{ear length to notch},2
Geomys tuza,{tail length},219
Geoxus valdivianus,{body length},11
Geoxus valdivianus,{body mass},11
Geoxus valdivianus,{ear length to notch},11
Geoxus valdivianus,{tail length},11
Gerbilliscus leucogaster,{body length},41
Gerbilliscus leucogaster,{body mass},41
Gerbilliscus leucogaster,{ear length to notch},41
Gerbilliscus leucogaster,{tail length},41
Gerbillurus,{body length},15
Gerbillurus,{body mass},15
Gerbillurus,{ear length to notch},15
Gerbillurus,{tail length},15
Gerbillurus paeba,{body length},53
Gerbillurus paeba,{body mass},52
Gerbillurus paeba,{ear length to notch},53
Gerbillurus paeba,{tail length},53
Gerbillurus setzeri,{body length},12
Gerbillurus setzeri,{body mass},12
Gerbillurus setzeri,{ear length to notch},12
Gerbillurus setzeri,{tail length},12
Gerbillurus vallinus,{body length},1
Gerbillurus vallinus,{body mass},1
Gerbillurus vallinus,{ear length to notch},1
Gerbillurus vallinus,{tail length},1
Gerbillus,{body length},4
Gerbillus,{body mass},4
Gerbillus,{ear length to notch},4
Gerbillus,{tail length},4
Gerbillus andersoni,{body length},1
Gerbillus andersoni,{body mass},1
Gerbillus andersoni,{ear length to notch},1
Gerbillus andersoni,{tail length},1
Gerbillus gerbillus,{body length},7
Gerbillus gerbillus,{body mass},2
Gerbillus gerbillus,{ear length to notch},5
Gerbillus gerbillus,{tail length},7
Gerbillus latastei,{body length},25
Gerbillus latastei,{body mass},25
Gerbillus latastei,{ear length to notch},25
Gerbillus latastei,{tail length},25
Gerbillus nanus,{body length},3
Gerbillus nanus,{body mass},2
Gerbillus nanus,{ear length to notch},3
Gerbillus nanus,{tail length},3
Gerbillus pyramidum,{body length},8
Gerbillus pyramidum,{ear length to notch},8
Gerbillus pyramidum,{tail length},8
Giraffa camelopardalis,{body length},3
Giraffa camelopardalis,{body mass},7
Giraffa camelopardalis,{ear length to notch},4
Giraffa camelopardalis,{tail length},3
Glaucomys sabrinus,{body length},1015
Glaucomys sabrinus,{body mass},1116
Glaucomys sabrinus,{ear length to notch},840
Glaucomys sabrinus,{lower tooth row length},5
Glaucomys sabrinus,{tail length},1019
Glaucomys sabrinus,{upper secondary molar tooth 1 occlusal surface width},5
Glaucomys sp.,{body length},8
Glaucomys sp.,{body mass},5
Glaucomys sp.,{ear length to notch},1
Glaucomys sp.,{tail length},8
Glaucomys volans,{body length},398
Glaucomys volans,{body mass},191
Glaucomys volans,{ear length to notch},306
Glaucomys volans,{tail length},398
Glauconycteris argentata,{ear length to notch},2
Glauconycteris beatrix,{body mass},2
Glauconycteris gleni,{body mass},17
Glauconycteris poensis,{body mass},1
Glauconycteris variegata,{body mass},1
Glis glis,{body length},9
Glis glis,{body mass},9
Glis glis,{ear length to notch},11
Glis glis,{tail length},9
Glischropus tylopus,{body length},13
Glischropus tylopus,{body mass},13
Glischropus tylopus,{ear length to notch},13
Glischropus tylopus,{tail length},13
Globicephala macrorhynchus,{body length},43
Globicephala macrorhynchus,{body mass},11
Globicephala macrorohynchus,{body length},1
Globicephala melaena,{body length},1
Globicephala melaena,{body mass},1
Globicephala melas,{body length},1
Glossophaga,{body length},100
Glossophaga,{body mass},95
Glossophaga,{ear length to notch},106
Glossophaga,{tail length},99
Glossophaga commissarisi,{body length},102
Glossophaga commissarisi,{body mass},37
Glossophaga commissarisi,{ear length to notch},131
Glossophaga commissarisi,{tail length},99
Glossophaga glossophaga,{body length},23
Glossophaga glossophaga,{body mass},10
Glossophaga glossophaga,{ear length to notch},23
Glossophaga glossophaga,{tail length},20
Glossophaga leachii,{body length},32
Glossophaga leachii,{body mass},19
Glossophaga leachii,{ear length to notch},44
Glossophaga leachii,{tail length},33
Glossophaga longirostris,{body length},144
Glossophaga longirostris,{body mass},158
Glossophaga longirostris,{ear length to notch},141
Glossophaga longirostris,{tail length},144
Glossophaga morenoi,{body length},14
Glossophaga morenoi,{body mass},10
Glossophaga morenoi,{ear length to notch},14
Glossophaga morenoi,{tail length},14
Glossophaga soricina,{body length},877
Glossophaga soricina,{body mass},662
Glossophaga soricina,{ear length to notch},1092
Glossophaga soricina,{tail length},864
Glossophaga sp.,{body length},6
Glossophaga sp.,{body mass},2
Glossophaga sp.,{ear length to notch},6
Glossophaga sp.,{tail length},5
Glyphonycteris sylvestris,{body length},1
Glyphonycteris sylvestris,{body mass},3
Glyphonycteris sylvestris,{ear length to notch},2
Glyphonycteris sylvestris,{tail length},1
Gorilla,{body length},1
Gorilla gorilla,{body length},8
Gorilla gorilla,{body mass},6
Gorilla gorilla,{ear length to notch},6
Gorilla gorilla,{tail length},5
Gracilinanus,{body length},1
Gracilinanus,{body mass},1
Gracilinanus,{tail length},1
Gracilinanus agilis,{body length},21
Gracilinanus agilis,{body mass},21
Gracilinanus agilis,{ear length to notch},22
Gracilinanus agilis,{tail length},22
Gracilinanus sp.,{body length},3
Gracilinanus sp.,{ear length to notch},3
Gracilinanus sp.,{tail length},3
Grammomys,{body length},4
Grammomys,{body mass},3
Grammomys,{ear length to notch},3
Grammomys,{tail length},4
Grammomys dolichurus,{body length},6
Grammomys dolichurus,{body mass},6
Grammomys dolichurus,{ear length to notch},7
Grammomys dolichurus,{tail length},6
Grammomys ibeanus,{body length},1
Grammomys ibeanus,{body mass},1
Grammomys ibeanus,{ear length to notch},1
Grammomys ibeanus,{tail length},1
Grammomys sp.,{body length},1
Grammomys sp.,{ear length to notch},1
Grammomys sp.,{tail length},1
Grampus griseus,{body length},51
Grampus griseus,{body mass},29
Graomys,{body length},1
Graomys,{body mass},3
Graomys,{ear length to notch},4
Graomys,{tail length},1
Graomys centralis,{body length},1
Graomys centralis,{body mass},1
Graomys centralis,{ear length to notch},1
Graomys centralis,{tail length},1
Graomys domorum,{body length},43
Graomys domorum,{body mass},43
Graomys domorum,{ear length to notch},42
Graomys domorum,{tail length},43
Graomys griseoflavus,{body length},331
Graomys griseoflavus,{body mass},400
Graomys griseoflavus,{ear length to notch},399
Graomys griseoflavus,{lower tooth row length},5
Graomys griseoflavus,{tail length},331
Graomys griseoflavus,{upper secondary molar tooth 1 occlusal surface width},5
Graphiurus christyi,{body length},1
Graphiurus christyi,{body mass},1
Graphiurus christyi,{ear length to notch},1
Graphiurus christyi,{tail length},1
Graphiurus kelleni,{body length},1
Graphiurus kelleni,{ear length to notch},1
Graphiurus kelleni,{tail length},1
Graphiurus murinus,{body length},8
Graphiurus murinus,{body mass},7
Graphiurus murinus,{ear length to notch},9
Graphiurus murinus,{lower tooth row length},5
Graphiurus murinus,{tail length},7
Graphiurus murinus,{upper secondary molar tooth 1 occlusal surface width},5
Graphiurus sp.,{body length},1
Graphiurus sp.,{ear length to notch},1
Graphiurus sp.,{tail length},1
Gulo gulo,{body length},214
Gulo gulo,{body mass},337
Gulo gulo,{ear length to notch},31
Gulo gulo,{lower secondary molar tooth 1 occlusal surface length},8
Gulo gulo,{lower secondary molar tooth 1 occlusal surface width},8
Gulo gulo,{lower secondary molar tooth 2 occlusal surface length},8
Gulo gulo,{lower secondary molar tooth 2 occlusal surface width},8
Gulo gulo,{lower secondary premolar tooth 1 occlusal surface length},8
Gulo gulo,{lower secondary premolar tooth 1 occlusal surface width},8
Gulo gulo,{lower secondary premolar tooth 2 occlusal surface length},7
Gulo gulo,{lower secondary premolar tooth 2 occlusal surface width},7
Gulo gulo,{lower secondary premolar tooth 3 occlusal surface length},8
Gulo gulo,{lower secondary premolar tooth 4 occlusal surface length},8
Gulo gulo,{lower secondary premolar tooth 4 occlusal surface width},8
Gulo gulo,{tail length},151
Gulo gulo,{upper secondary molar tooth 1 occlusal surface length},10
Gulo gulo,{upper secondary molar tooth 1 occlusal surface width},10
Gulo gulo,{upper secondary premolar tooth 1 occlusal surface length},10
Gulo gulo,{upper secondary premolar tooth 1 occlusal surface width},10
Gulo gulo,{upper secondary premolar tooth 2 occlusal surface length},10
Gulo gulo,{upper secondary premolar tooth 2 occlusal surface width},10
Gulo gulo,{upper secondary premolar tooth 3 occlusal surface length},10
Gulo gulo,{upper secondary premolar tooth 3 occlusal surface width},10
Gulo gulo,{upper secondary premolar tooth 4 occlusal surface length},10
Gulo gulo,{upper secondary premolar tooth 4 occlusal surface width},10
Gulo luscus,{body length},3
Gulo luscus,{body mass},1
Gulo luscus,{ear length to notch},2
Gulo luscus,{tail length},3
Gymnobelideus leadbeateri,{body length},1
Gymnobelideus leadbeateri,{tail length},1
Gymnuromys roberti,{body length},1
Gymnuromys roberti,{body mass},1
Gymnuromys roberti,{ear length to notch},1
Gymnuromys roberti,{tail length},1
Habromys habromys,{body length},4
Habromys habromys,{body mass},5
Habromys habromys,{ear length to notch},4
Habromys habromys,{tail length},4
Habromys lepturus,{body length},5
Habromys lepturus,{body mass},2
Habromys lepturus,{ear length to notch},5
Habromys lepturus,{tail length},5
Habromys lophurus,{body length},58
Habromys lophurus,{body mass},19
Habromys lophurus,{ear length to notch},58
Habromys lophurus,{tail length},56
Halichoerus grypus,{body length},5
Halichoerus grypus,{body mass},4
Handleyomys alfaroi,{body length},2
Handleyomys alfaroi,{body mass},2
Handleyomys alfaroi,{ear length to notch},2
Handleyomys alfaroi,{tail length},2
Handleyomys melanotis,{body length},31
Handleyomys melanotis,{body mass},26
Handleyomys melanotis,{ear length to notch},31
Handleyomys melanotis,{tail length},31
Handleyomys rostratus,{body length},12
Handleyomys rostratus,{ear length to notch},12
Handleyomys rostratus,{tail length},12
Harpyionycteris celebensis,{body length},4
Harpyionycteris celebensis,{body mass},3
Harpyionycteris celebensis,{ear length to notch},4
Helarctos malayanus,{body length},3
Helarctos malayanus,{body mass},1
Helarctos malayanus,{ear length to notch},3
Helarctos malayanus,{tail length},3
Heliophobius argenteocinereus,{body length},6
Heliophobius argenteocinereus,{body mass},6
Heliophobius argenteocinereus,{ear length to notch},1
Heliophobius argenteocinereus,{tail length},6
Heliosciurus gambianus,{body length},1
Heliosciurus gambianus,{ear length to notch},1
Heliosciurus gambianus,{tail length},1
Heliosciurus rufobrachium,{body length},1
Heliosciurus rufobrachium,{body mass},14
Heliosciurus rufobrachium,{ear length to notch},2
Heliosciurus rufobrachium,{tail length},1
Heliosciurus ruwenzorii,{body mass},3
Heliosciurus sp.,{body mass},1
Helogale parvula,{body length},11
Helogale parvula,{body mass},10
Helogale parvula,{ear length to notch},11
Helogale parvula,{tail length},10
Hemiauchenia macrocephala,{body length},2
Hemiauchenia macrocephala,{ear length to notch},6
Hemicentetes nigriceps,{ear length to notch},1
Hemicentetes semispinosus,{body length},12
Hemicentetes semispinosus,{body mass},12
Hemicentetes semispinosus,{ear length to notch},13
Hemicentetes semispinosus,{tail length},5
Hemiechinus auritus,{body length},25
Hemiechinus auritus,{body mass},20
Hemiechinus auritus,{ear length to notch},29
Hemiechinus auritus,{tail length},25
Hemiechinus collaris,{ear length to notch},1
Hemiechinus sp.,{body length},2
Hemiechinus sp.,{body mass},1
Hemiechinus sp.,{ear length to notch},2
Hemiechinus sp.,{tail length},2
Hemitragus jemlahicus,{body length},1
Hemitragus jemlahicus,{body mass},1
Hemitragus jemlahicus,{ear length to notch},1
Hemitragus jemlahicus,{tail length},1
Herpailurus yaguarondi,{body length},1
Herpailurus yaguarondi,{body mass},1
Herpailurus yaguarondi,{ear length to notch},1
Herpailurus yaguarondi,{tail length},1
Herpestes auropunctatus,{body length},8
Herpestes auropunctatus,{body mass},7
Herpestes auropunctatus,{ear length to notch},8
Herpestes auropunctatus,{tail length},8
Herpestes edwardsii,{body length},1
Herpestes edwardsii,{tail length},1
Herpestes javanicus,{body length},15
Herpestes javanicus,{body mass},8
Herpestes javanicus,{ear length to notch},15
Herpestes javanicus,{tail length},15
Herpestes sp.,{body length},1
Herpestes sp.,{body mass},1
Herpestes sp.,{ear length to notch},2
Herpestes sp.,{tail length},1
Hesperomys leucopus,{body length},2
Hesperomys leucopus,{tail length},2
Hesperoptenus tomesi,{body length},1
Hesperoptenus tomesi,{body mass},1
Hesperoptenus tomesi,{ear length to notch},1
Hesperoptenus tomesi,{tail length},1
Heterocephalus glaber,{body length},45
Heterocephalus glaber,{body mass},52
Heterocephalus glaber,{tail length},45
Heterohyrax,{body mass},2
Heterohyrax,{ear length to notch},2
Heterohyrax brucei,{body length},14
Heterohyrax brucei,{body mass},17
Heterohyrax brucei,{ear length to notch},15
Heterohyrax brucei,{tail length},2
Heterohyrax sp.,{body length},1
Heterohyrax sp.,{ear length to notch},1
Heteromys,{body mass},2
Heteromys alleni,{body length},4
Heteromys alleni,{tail length},4
Heteromys anomalus,{body length},18
Heteromys anomalus,{body mass},16
Heteromys anomalus,{ear length to notch},17
Heteromys anomalus,{tail length},18
Heteromys australis,{body mass},1
Heteromys catopterius,{body length},17
Heteromys catopterius,{body mass},17
Heteromys catopterius,{ear length to notch},17
Heteromys catopterius,{tail length},17
Heteromys desmarestianus,{body length},236
Heteromys desmarestianus,{body mass},152
Heteromys desmarestianus,{ear length to notch},240
Heteromys desmarestianus,{tail length},228
Heteromys gaumari,{body length},2
Heteromys gaumari,{ear length to notch},2
Heteromys gaumari,{tail length},2
Heteromys gaumeri,{body length},26
Heteromys gaumeri,{body mass},16
Heteromys gaumeri,{ear length to notch},26
Heteromys gaumeri,{tail length},25
Heteromys godmani,{body length},2
Heteromys godmani,{ear length to notch},2
Heteromys godmani,{tail length},2
Heteromys heteromys,{body length},14
Heteromys heteromys,{body mass},1
Heteromys heteromys,{ear length to notch},14
Heteromys heteromys,{tail length},14
Heteromys nelsoni,{body length},1
Heteromys nelsoni,{ear length to notch},1
Heteromys nelsoni,{tail length},1
Heteromys oasicus,{body length},2
Heteromys oasicus,{body mass},2
Heteromys oasicus,{ear length to notch},2
Heteromys oasicus,{tail length},2
Heteromys sp.,{body length},3
Heteromys sp.,{body mass},1
Heteromys sp.,{ear length to notch},3
Heteromys sp.,{tail length},3
Hipparion cf. prostylum,{tibia distal depth},2
Hipparion dietrichi,{metacarpal bone of digit 3 breadth},5
Hipparion dietrichi,{metacarpal bone of digit 3 depth},5
Hipparion dietrichi,{metacarpal bone of digit 3 proximal articular breadth},5
Hipparion prostylum,{calcaneus distal breadth (non-plantigrade)},24
Hipparion prostylum,{calcaneus distal depth (non-plantigrade)},23
Hipparion prostylum,{calcaneus length},22
Hipparion prostylum,{metacarpal bone of digit 3 breadth},20
Hipparion prostylum,{metacarpal bone of digit 3 depth},21
Hipparion prostylum,{metacarpal bone of digit 3 proximal articular breadth},15
Hipparion prostylum,{talus trochlea breadth},29
Hipparion sp.,{calcaneus distal breadth (non-plantigrade)},1
Hipparion sp.,{calcaneus distal depth (non-plantigrade)},1
Hipparion sp.,{calcaneus length},1
Hippidion principale,{lower molar tooth 1 occlusal surface length},1
Hippidion principale,{lower molar tooth 1 occlusal surface width},1
Hippidion principale,{lower molar tooth 2 occlusal surface length},1
Hippidion principale,{lower molar tooth 2 occlusal surface width},1
Hippidion principale,{lower molar tooth 3 occlusal surface length},1
Hippidion principale,{lower molar tooth 3 occlusal surface width},1
Hippidion principale,{lower premolar tooth 2 occlusal surface length},3
Hippidion principale,{lower premolar tooth 2 occlusal surface width},3
Hippidion principale,{lower premolar tooth 3 occlusal surface length},2
Hippidion principale,{lower premolar tooth 3 occlusal surface width},2
Hippidion principale,{lower premolar tooth 4 occlusal surface length},2
Hippidion principale,{lower premolar tooth 4 occlusal surface width},2
Hippocamelus antisensis,{body length},5
Hippocamelus antisensis,{ear length to notch},4
Hippocamelus antisensis,{tail length},4
Hippopotamus amphibius,{body mass},1
Hipposideros,{body length},15
Hipposideros,{body mass},8
Hipposideros,{ear length to notch},15
Hipposideros,{tail length},15
Hipposideros armiger,{body length},13
Hipposideros armiger,{body mass},11
Hipposideros armiger,{ear length to notch},15
Hipposideros armiger,{tail length},14
Hipposideros ater,{body length},10
Hipposideros ater,{body mass},2
Hipposideros ater,{ear length to notch},10
Hipposideros ater,{tail length},10
Hipposideros beatus,{body mass},1
Hipposideros bicolor,{body length},20
Hipposideros bicolor,{body mass},20
Hipposideros bicolor,{ear length to notch},20
Hipposideros bicolor,{tail length},20
Hipposideros caffer,{body length},67
Hipposideros caffer,{body mass},55
Hipposideros caffer,{ear length to notch},89
Hipposideros caffer,{tail length},81
Hipposideros calcaratus,{body length},3
Hipposideros calcaratus,{ear length to notch},2
Hipposideros calcaratus,{tail length},3
Hipposideros cervinus,{body length},41
Hipposideros cervinus,{body mass},35
Hipposideros cervinus,{ear length to notch},39
Hipposideros cervinus,{tail length},41
Hipposideros commersoni,{body length},20
Hipposideros commersoni,{body mass},26
Hipposideros commersoni,{ear length to notch},28
Hipposideros commersoni,{tail length},26
Hipposideros coxi,{body length},2
Hipposideros coxi,{body mass},2
Hipposideros coxi,{ear length to notch},2
Hipposideros coxi,{tail length},2
Hipposideros cyclops,{body mass},19
Hipposideros cyclops,{ear length to notch},1
Hipposideros cyclops,{tail length},1
Hipposideros diadema,{body length},13
Hipposideros diadema,{body mass},2
Hipposideros diadema,{ear length to notch},9
Hipposideros diadema,{tail length},14
Hipposideros dinops,{body length},2
Hipposideros dinops,{body mass},2
Hipposideros dinops,{ear length to notch},2
Hipposideros dinops,{tail length},2
Hipposideros dyacorum,{body length},3
Hipposideros dyacorum,{body mass},3
Hipposideros dyacorum,{ear length to notch},3
Hipposideros dyacorum,{tail length},3
Hipposideros galeritus,{body length},10
Hipposideros galeritus,{body mass},8
Hipposideros galeritus,{ear length to notch},10
Hipposideros galeritus,{tail length},10
Hipposideros jonesi,{body length},1
Hipposideros jonesi,{body mass},1
Hipposideros jonesi,{ear length to notch},1
Hipposideros jonesi,{tail length},1
Hipposideros lankadiva,{body mass},5
Hipposideros lankadiva,{ear length to notch},5
Hipposideros larvatus,{body length},4
Hipposideros larvatus,{body mass},60
Hipposideros larvatus,{ear length to notch},4
