eventID,country,locality,yearCollected,samplingProtocol,materialSampleID,basisOfRecord,scientificName,diagnosticID,measurementMethod,measurementUnit,measurementType,measurementValue,verbatimEventDate,catalogNumber,references,individualID,collectionCode,institutionCode,lifeStage,measurementRemarks,measurementDeterminedDate,measurementAccuracy,materialSampleType,decimalLatitude,decimalLongitude,verbatimLocality,verbatimLatitude,verbatimLongitude,verbatimElevation,verbatimDepth,minimumDepthInMeters,minimumElevationInMeters,maximumElevationInMeters,maximumDepthInMeters,latestAgeOrHighestStage,latestEonOrHighestEonotheme,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,group,formation,member,minimumChronometricAge,minimumChronometricAgeReferenceSystem,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,eventRemarks,culturalRegions,culturalContext,bed,culturalOccupationPeriod,culturalAffiliations,coordinateUncertaintyInMeters,chronometricAgeUncertaintyInYears,chronometricAgeUncertaintyMethod,chronometricAgeProtocol,chronometricAgeID,lithostratigraphicTerms,maximumChronometricAge,maximumChronometricAgeReferenceSystem,geologicalContextID,lowestBiostratigraphicZone,highestBiostratigraphicZone,stateProvince,waterBody,islandGroup,island,institutionID,datasetName,dynamicProperties,fieldNumber,informationWithheld,verbatimLifeStage,occurrenceID,otherCatalogNumbers,previousIdentifications,sex,measurementSide,measurementDeterminedBy,materialSampleCondition,ageEstimationMethod,ageUnit,ageValue,reproductiveCondition,verbatimAgeValue,Diagnostics_bcid,Event_bcid,Sample_bcid,expeditionCode,projectId
81ee88bc6fb94da1a0077e7294d45e94,Unknown,Not Collected,Unknown,Not Collected,81ee88bc6fb94da1a0077e7294d45e94,PreservedSpecimen,Spermophilus beecheyi,166,Unknown,mm,pes length,59,,29917,,,,MVZ,,,,,,39.4679347,-121.649292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,MVZ 29917MVZ 29917,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2166,https://n2t.net/ark:/21547/DUh281ee88bc6fb94da1a0077e7294d45e94,https://n2t.net/ark:/21547/DUi281ee88bc6fb94da1a0077e7294d45e94,BIOG,278
81ee88bc6fb94da1a0077e7294d45e94,Unknown,Not Collected,Unknown,Not Collected,81ee88bc6fb94da1a0077e7294d45e94,PreservedSpecimen,Spermophilus beecheyi,454,Unknown,mm,tail length,180,,29917,,,,MVZ,,,,,,39.4679347,-121.649292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,MVZ 29917MVZ 29917,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2454,https://n2t.net/ark:/21547/DUh281ee88bc6fb94da1a0077e7294d45e94,https://n2t.net/ark:/21547/DUi281ee88bc6fb94da1a0077e7294d45e94,BIOG,278
81ee88bc6fb94da1a0077e7294d45e94,Unknown,Not Collected,Unknown,Not Collected,81ee88bc6fb94da1a0077e7294d45e94,PreservedSpecimen,Spermophilus beecheyi,742,Unknown,mm,body length with tail,474,,29917,,,,MVZ,,,,,,39.4679347,-121.649292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,MVZ 29917MVZ 29917,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2742,https://n2t.net/ark:/21547/DUh281ee88bc6fb94da1a0077e7294d45e94,https://n2t.net/ark:/21547/DUi281ee88bc6fb94da1a0077e7294d45e94,BIOG,278
81ee88bc6fb94da1a0077e7294d45e94,Unknown,Not Collected,Unknown,Not Collected,81ee88bc6fb94da1a0077e7294d45e94,PreservedSpecimen,Spermophilus beecheyi,1318,Unknown,mm,ear length to notch,20,,29917,,,,MVZ,,,,,,39.4679347,-121.649292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,MVZ 29917MVZ 29917,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21318,https://n2t.net/ark:/21547/DUh281ee88bc6fb94da1a0077e7294d45e94,https://n2t.net/ark:/21547/DUi281ee88bc6fb94da1a0077e7294d45e94,BIOG,278
81ee88bc6fb94da1a0077e7294d45e94,Unknown,Not Collected,Unknown,Not Collected,81ee88bc6fb94da1a0077e7294d45e94,PreservedSpecimen,Spermophilus beecheyi,1606,Unknown,mm,tooth row length,11.15,,29917,,,,MVZ,,,,,,39.4679347,-121.649292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,MVZ 29917MVZ 29917,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21606,https://n2t.net/ark:/21547/DUh281ee88bc6fb94da1a0077e7294d45e94,https://n2t.net/ark:/21547/DUi281ee88bc6fb94da1a0077e7294d45e94,BIOG,278
83c12f50fcc2421b97df73c3c18b3757,Unknown,Not Collected,Unknown,Not Collected,83c12f50fcc2421b97df73c3c18b3757,PreservedSpecimen,Spermophilus beecheyi,199,Unknown,mm,pes length,58,,6380,,,,MVZ,,,,,,34.8760033,-118.89392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 6380,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2199,https://n2t.net/ark:/21547/DUh283c12f50fcc2421b97df73c3c18b3757,https://n2t.net/ark:/21547/DUi283c12f50fcc2421b97df73c3c18b3757,BIOG,278
83c12f50fcc2421b97df73c3c18b3757,Unknown,Not Collected,Unknown,Not Collected,83c12f50fcc2421b97df73c3c18b3757,PreservedSpecimen,Spermophilus beecheyi,487,Unknown,mm,tail length,187,,6380,,,,MVZ,,,,,,34.8760033,-118.89392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 6380,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2487,https://n2t.net/ark:/21547/DUh283c12f50fcc2421b97df73c3c18b3757,https://n2t.net/ark:/21547/DUi283c12f50fcc2421b97df73c3c18b3757,BIOG,278
83c12f50fcc2421b97df73c3c18b3757,Unknown,Not Collected,Unknown,Not Collected,83c12f50fcc2421b97df73c3c18b3757,PreservedSpecimen,Spermophilus beecheyi,775,Unknown,mm,body length with tail,437,,6380,,,,MVZ,,,,,,34.8760033,-118.89392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 6380,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2775,https://n2t.net/ark:/21547/DUh283c12f50fcc2421b97df73c3c18b3757,https://n2t.net/ark:/21547/DUi283c12f50fcc2421b97df73c3c18b3757,BIOG,278
83c12f50fcc2421b97df73c3c18b3757,Unknown,Not Collected,Unknown,Not Collected,83c12f50fcc2421b97df73c3c18b3757,PreservedSpecimen,Spermophilus beecheyi,1639,Unknown,mm,tooth row length,11.66,,6380,,,,MVZ,,,,,,34.8760033,-118.89392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 6380,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21639,https://n2t.net/ark:/21547/DUh283c12f50fcc2421b97df73c3c18b3757,https://n2t.net/ark:/21547/DUi283c12f50fcc2421b97df73c3c18b3757,BIOG,278
83d862097a604a4ab6ffe1fe2bb0f244,Unknown,Not Collected,Unknown,Not Collected,83d862097a604a4ab6ffe1fe2bb0f244,PreservedSpecimen,Spermophilus beecheyi,52,Unknown,mm,pes length,56,,138949,,,,MVZ,,,,,,39.7601184,-121.77806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 138949MVZ 138949,,,,,,,,,,,https://n2t.net/ark:/21547/DUj252,https://n2t.net/ark:/21547/DUh283d862097a604a4ab6ffe1fe2bb0f244,https://n2t.net/ark:/21547/DUi283d862097a604a4ab6ffe1fe2bb0f244,BIOG,278
83d862097a604a4ab6ffe1fe2bb0f244,Unknown,Not Collected,Unknown,Not Collected,83d862097a604a4ab6ffe1fe2bb0f244,PreservedSpecimen,Spermophilus beecheyi,340,Unknown,mm,tail length,209,,138949,,,,MVZ,,,,,,39.7601184,-121.77806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 138949MVZ 138949,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2340,https://n2t.net/ark:/21547/DUh283d862097a604a4ab6ffe1fe2bb0f244,https://n2t.net/ark:/21547/DUi283d862097a604a4ab6ffe1fe2bb0f244,BIOG,278
83d862097a604a4ab6ffe1fe2bb0f244,Unknown,Not Collected,Unknown,Not Collected,83d862097a604a4ab6ffe1fe2bb0f244,PreservedSpecimen,Spermophilus beecheyi,628,Unknown,mm,body length with tail,481,,138949,,,,MVZ,,,,,,39.7601184,-121.77806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 138949MVZ 138949,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2628,https://n2t.net/ark:/21547/DUh283d862097a604a4ab6ffe1fe2bb0f244,https://n2t.net/ark:/21547/DUi283d862097a604a4ab6ffe1fe2bb0f244,BIOG,278
83d862097a604a4ab6ffe1fe2bb0f244,Unknown,Not Collected,Unknown,Not Collected,83d862097a604a4ab6ffe1fe2bb0f244,PreservedSpecimen,Spermophilus beecheyi,1204,Unknown,mm,ear length to notch,33,,138949,,,,MVZ,,,,,,39.7601184,-121.77806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 138949MVZ 138949,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21204,https://n2t.net/ark:/21547/DUh283d862097a604a4ab6ffe1fe2bb0f244,https://n2t.net/ark:/21547/DUi283d862097a604a4ab6ffe1fe2bb0f244,BIOG,278
83d862097a604a4ab6ffe1fe2bb0f244,Unknown,Not Collected,Unknown,Not Collected,83d862097a604a4ab6ffe1fe2bb0f244,PreservedSpecimen,Spermophilus beecheyi,1492,Unknown,mm,tooth row length,11.45,,138949,,,,MVZ,,,,,,39.7601184,-121.77806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 138949MVZ 138949,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21492,https://n2t.net/ark:/21547/DUh283d862097a604a4ab6ffe1fe2bb0f244,https://n2t.net/ark:/21547/DUi283d862097a604a4ab6ffe1fe2bb0f244,BIOG,278
846eb4b436ff44d8ad19f94111faa935,Unknown,Not Collected,Unknown,Not Collected,846eb4b436ff44d8ad19f94111faa935,PreservedSpecimen,Spermophilus beecheyi,254,Unknown,mm,pes length,54,,99904,,,,MVZ,,,,,,33.9312071,-117.00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 99904,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2254,https://n2t.net/ark:/21547/DUh2846eb4b436ff44d8ad19f94111faa935,https://n2t.net/ark:/21547/DUi2846eb4b436ff44d8ad19f94111faa935,BIOG,278
846eb4b436ff44d8ad19f94111faa935,Unknown,Not Collected,Unknown,Not Collected,846eb4b436ff44d8ad19f94111faa935,PreservedSpecimen,Spermophilus beecheyi,542,Unknown,mm,tail length,170,,99904,,,,MVZ,,,,,,33.9312071,-117.00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 99904,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2542,https://n2t.net/ark:/21547/DUh2846eb4b436ff44d8ad19f94111faa935,https://n2t.net/ark:/21547/DUi2846eb4b436ff44d8ad19f94111faa935,BIOG,278
846eb4b436ff44d8ad19f94111faa935,Unknown,Not Collected,Unknown,Not Collected,846eb4b436ff44d8ad19f94111faa935,PreservedSpecimen,Spermophilus beecheyi,830,Unknown,mm,body length with tail,412,,99904,,,,MVZ,,,,,,33.9312071,-117.00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 99904,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2830,https://n2t.net/ark:/21547/DUh2846eb4b436ff44d8ad19f94111faa935,https://n2t.net/ark:/21547/DUi2846eb4b436ff44d8ad19f94111faa935,BIOG,278
846eb4b436ff44d8ad19f94111faa935,Unknown,Not Collected,Unknown,Not Collected,846eb4b436ff44d8ad19f94111faa935,PreservedSpecimen,Spermophilus beecheyi,1118,Unknown,g,body mass,450,,99904,,,,MVZ,,,,,,33.9312071,-117.00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 99904,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21118,https://n2t.net/ark:/21547/DUh2846eb4b436ff44d8ad19f94111faa935,https://n2t.net/ark:/21547/DUi2846eb4b436ff44d8ad19f94111faa935,BIOG,278
846eb4b436ff44d8ad19f94111faa935,Unknown,Not Collected,Unknown,Not Collected,846eb4b436ff44d8ad19f94111faa935,PreservedSpecimen,Spermophilus beecheyi,1406,Unknown,mm,ear length to notch,27,,99904,,,,MVZ,,,,,,33.9312071,-117.00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 99904,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21406,https://n2t.net/ark:/21547/DUh2846eb4b436ff44d8ad19f94111faa935,https://n2t.net/ark:/21547/DUi2846eb4b436ff44d8ad19f94111faa935,BIOG,278
846eb4b436ff44d8ad19f94111faa935,Unknown,Not Collected,Unknown,Not Collected,846eb4b436ff44d8ad19f94111faa935,PreservedSpecimen,Spermophilus beecheyi,1694,Unknown,mm,tooth row length,11.17,,99904,,,,MVZ,,,,,,33.9312071,-117.00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 99904,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21694,https://n2t.net/ark:/21547/DUh2846eb4b436ff44d8ad19f94111faa935,https://n2t.net/ark:/21547/DUi2846eb4b436ff44d8ad19f94111faa935,BIOG,278
870d8e7de640423994570d6837956bec,Unknown,Not Collected,Unknown,Not Collected,870d8e7de640423994570d6837956bec,PreservedSpecimen,Spermophilus beecheyi,1520,Unknown,mm,tooth row length,11.47,,17755,,,,MVZ,,,,,,36.5782,-118.1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 17755,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21520,https://n2t.net/ark:/21547/DUh2870d8e7de640423994570d6837956bec,https://n2t.net/ark:/21547/DUi2870d8e7de640423994570d6837956bec,BIOG,278
87371d9207634e779d3ad62f53114b02,Unknown,Not Collected,Unknown,Not Collected,87371d9207634e779d3ad62f53114b02,PreservedSpecimen,Spermophilus beecheyi,25,Unknown,mm,pes length,50,,11000,,,,MVZ,,,,,,41.5082567,-120.200876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 11000,,,,,,,,,,,https://n2t.net/ark:/21547/DUj225,https://n2t.net/ark:/21547/DUh287371d9207634e779d3ad62f53114b02,https://n2t.net/ark:/21547/DUi287371d9207634e779d3ad62f53114b02,BIOG,278
87371d9207634e779d3ad62f53114b02,Unknown,Not Collected,Unknown,Not Collected,87371d9207634e779d3ad62f53114b02,PreservedSpecimen,Spermophilus beecheyi,313,Unknown,mm,tail length,186,,11000,,,,MVZ,,,,,,41.5082567,-120.200876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 11000,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2313,https://n2t.net/ark:/21547/DUh287371d9207634e779d3ad62f53114b02,https://n2t.net/ark:/21547/DUi287371d9207634e779d3ad62f53114b02,BIOG,278
87371d9207634e779d3ad62f53114b02,Unknown,Not Collected,Unknown,Not Collected,87371d9207634e779d3ad62f53114b02,PreservedSpecimen,Spermophilus beecheyi,601,Unknown,mm,body length with tail,439,,11000,,,,MVZ,,,,,,41.5082567,-120.200876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 11000,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2601,https://n2t.net/ark:/21547/DUh287371d9207634e779d3ad62f53114b02,https://n2t.net/ark:/21547/DUi287371d9207634e779d3ad62f53114b02,BIOG,278
87371d9207634e779d3ad62f53114b02,Unknown,Not Collected,Unknown,Not Collected,87371d9207634e779d3ad62f53114b02,PreservedSpecimen,Spermophilus beecheyi,1177,Unknown,mm,ear length to notch,28,,11000,,,,MVZ,,,,,,41.5082567,-120.200876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 11000,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21177,https://n2t.net/ark:/21547/DUh287371d9207634e779d3ad62f53114b02,https://n2t.net/ark:/21547/DUi287371d9207634e779d3ad62f53114b02,BIOG,278
87371d9207634e779d3ad62f53114b02,Unknown,Not Collected,Unknown,Not Collected,87371d9207634e779d3ad62f53114b02,PreservedSpecimen,Spermophilus beecheyi,1465,Unknown,mm,tooth row length,11.43,,11000,,,,MVZ,,,,,,41.5082567,-120.200876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 11000,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21465,https://n2t.net/ark:/21547/DUh287371d9207634e779d3ad62f53114b02,https://n2t.net/ark:/21547/DUi287371d9207634e779d3ad62f53114b02,BIOG,278
87f10db712d64855bf920c6c4b959919,Unknown,Not Collected,Unknown,Not Collected,87f10db712d64855bf920c6c4b959919,PreservedSpecimen,Spermophilus beecheyi,1,Unknown,mm,pes length,50,,100740,,,,MVZ,,,,,,35.328304,-119.84525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,MVZ 100740,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21,https://n2t.net/ark:/21547/DUh287f10db712d64855bf920c6c4b959919,https://n2t.net/ark:/21547/DUi287f10db712d64855bf920c6c4b959919,BIOG,278
87f10db712d64855bf920c6c4b959919,Unknown,Not Collected,Unknown,Not Collected,87f10db712d64855bf920c6c4b959919,PreservedSpecimen,Spermophilus beecheyi,289,Unknown,mm,tail length,152,,100740,,,,MVZ,,,,,,35.328304,-119.84525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,MVZ 100740,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2289,https://n2t.net/ark:/21547/DUh287f10db712d64855bf920c6c4b959919,https://n2t.net/ark:/21547/DUi287f10db712d64855bf920c6c4b959919,BIOG,278
87f10db712d64855bf920c6c4b959919,Unknown,Not Collected,Unknown,Not Collected,87f10db712d64855bf920c6c4b959919,PreservedSpecimen,Spermophilus beecheyi,577,Unknown,mm,body length with tail,387,,100740,,,,MVZ,,,,,,35.328304,-119.84525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,MVZ 100740,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2577,https://n2t.net/ark:/21547/DUh287f10db712d64855bf920c6c4b959919,https://n2t.net/ark:/21547/DUi287f10db712d64855bf920c6c4b959919,BIOG,278
87f10db712d64855bf920c6c4b959919,Unknown,Not Collected,Unknown,Not Collected,87f10db712d64855bf920c6c4b959919,PreservedSpecimen,Spermophilus beecheyi,865,Unknown,g,body mass,501,,100740,,,,MVZ,,,,,,35.328304,-119.84525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,MVZ 100740,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2865,https://n2t.net/ark:/21547/DUh287f10db712d64855bf920c6c4b959919,https://n2t.net/ark:/21547/DUi287f10db712d64855bf920c6c4b959919,BIOG,278
87f10db712d64855bf920c6c4b959919,Unknown,Not Collected,Unknown,Not Collected,87f10db712d64855bf920c6c4b959919,PreservedSpecimen,Spermophilus beecheyi,1441,Unknown,mm,tooth row length,11,,100740,,,,MVZ,,,,,,35.328304,-119.84525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,MVZ 100740,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21441,https://n2t.net/ark:/21547/DUh287f10db712d64855bf920c6c4b959919,https://n2t.net/ark:/21547/DUi287f10db712d64855bf920c6c4b959919,BIOG,278
87fb0c65c1e947fa80dd0fecc4fe00e9,Unknown,Not Collected,Unknown,Not Collected,87fb0c65c1e947fa80dd0fecc4fe00e9,PreservedSpecimen,Spermophilus beecheyi,1510,Unknown,mm,tooth row length,11.01,,15146,,,,MVZ,,,,,,35.830658,-118.29175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,MVZ 15146,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21510,https://n2t.net/ark:/21547/DUh287fb0c65c1e947fa80dd0fecc4fe00e9,https://n2t.net/ark:/21547/DUi287fb0c65c1e947fa80dd0fecc4fe00e9,BIOG,278
882ac6947c70496a950d918b17c43f42,Unknown,Not Collected,Unknown,Not Collected,882ac6947c70496a950d918b17c43f42,PreservedSpecimen,Spermophilus beecheyi,1611,Unknown,mm,tooth row length,11.25,,3172,,,,MVZ,,,,,,33.07,-116.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 3172,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21611,https://n2t.net/ark:/21547/DUh2882ac6947c70496a950d918b17c43f42,https://n2t.net/ark:/21547/DUi2882ac6947c70496a950d918b17c43f42,BIOG,278
88ad20d08ebf406ca952f53258e1034c,Unknown,Not Collected,Unknown,Not Collected,88ad20d08ebf406ca952f53258e1034c,PreservedSpecimen,Spermophilus beecheyi,210,Unknown,mm,pes length,61,,69105,,,,MVZ,,,,,,41.4716,-122.4662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 69105MVZ 69105MVZ 69105,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2210,https://n2t.net/ark:/21547/DUh288ad20d08ebf406ca952f53258e1034c,https://n2t.net/ark:/21547/DUi288ad20d08ebf406ca952f53258e1034c,BIOG,278
88ad20d08ebf406ca952f53258e1034c,Unknown,Not Collected,Unknown,Not Collected,88ad20d08ebf406ca952f53258e1034c,PreservedSpecimen,Spermophilus beecheyi,498,Unknown,mm,tail length,198,,69105,,,,MVZ,,,,,,41.4716,-122.4662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 69105MVZ 69105MVZ 69105,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2498,https://n2t.net/ark:/21547/DUh288ad20d08ebf406ca952f53258e1034c,https://n2t.net/ark:/21547/DUi288ad20d08ebf406ca952f53258e1034c,BIOG,278
88ad20d08ebf406ca952f53258e1034c,Unknown,Not Collected,Unknown,Not Collected,88ad20d08ebf406ca952f53258e1034c,PreservedSpecimen,Spermophilus beecheyi,786,Unknown,mm,body length with tail,455,,69105,,,,MVZ,,,,,,41.4716,-122.4662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 69105MVZ 69105MVZ 69105,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2786,https://n2t.net/ark:/21547/DUh288ad20d08ebf406ca952f53258e1034c,https://n2t.net/ark:/21547/DUi288ad20d08ebf406ca952f53258e1034c,BIOG,278
88ad20d08ebf406ca952f53258e1034c,Unknown,Not Collected,Unknown,Not Collected,88ad20d08ebf406ca952f53258e1034c,PreservedSpecimen,Spermophilus beecheyi,1074,Unknown,g,body mass,610,,69105,,,,MVZ,,,,,,41.4716,-122.4662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 69105MVZ 69105MVZ 69105,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21074,https://n2t.net/ark:/21547/DUh288ad20d08ebf406ca952f53258e1034c,https://n2t.net/ark:/21547/DUi288ad20d08ebf406ca952f53258e1034c,BIOG,278
88ad20d08ebf406ca952f53258e1034c,Unknown,Not Collected,Unknown,Not Collected,88ad20d08ebf406ca952f53258e1034c,PreservedSpecimen,Spermophilus beecheyi,1362,Unknown,mm,ear length to notch,25,,69105,,,,MVZ,,,,,,41.4716,-122.4662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 69105MVZ 69105MVZ 69105,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21362,https://n2t.net/ark:/21547/DUh288ad20d08ebf406ca952f53258e1034c,https://n2t.net/ark:/21547/DUi288ad20d08ebf406ca952f53258e1034c,BIOG,278
88ad20d08ebf406ca952f53258e1034c,Unknown,Not Collected,Unknown,Not Collected,88ad20d08ebf406ca952f53258e1034c,PreservedSpecimen,Spermophilus beecheyi,1650,Unknown,mm,tooth row length,11.57,,69105,,,,MVZ,,,,,,41.4716,-122.4662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 69105MVZ 69105MVZ 69105,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21650,https://n2t.net/ark:/21547/DUh288ad20d08ebf406ca952f53258e1034c,https://n2t.net/ark:/21547/DUi288ad20d08ebf406ca952f53258e1034c,BIOG,278
88be207ca693421a8175074beb3549e6,Unknown,Not Collected,Unknown,Not Collected,88be207ca693421a8175074beb3549e6,PreservedSpecimen,Spermophilus beecheyi,1522,Unknown,mm,tooth row length,11.01,,17831,,,,MVZ,,,,,,40.0451166,-122.095649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,MVZ 17831MVZ 17831MVZ 17831,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21522,https://n2t.net/ark:/21547/DUh288be207ca693421a8175074beb3549e6,https://n2t.net/ark:/21547/DUi288be207ca693421a8175074beb3549e6,BIOG,278
89ff321b0238450e99a1d976350f3ebb,Unknown,Not Collected,Unknown,Not Collected,89ff321b0238450e99a1d976350f3ebb,PreservedSpecimen,Spermophilus beecheyi,265,Unknown,mm,pes length,56,,99916,,,,MVZ,,,,,,33.9115166,-116.796437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,MVZ 99916,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2265,https://n2t.net/ark:/21547/DUh289ff321b0238450e99a1d976350f3ebb,https://n2t.net/ark:/21547/DUi289ff321b0238450e99a1d976350f3ebb,BIOG,278
